47.0000000, 47.0564106
46.6000000, 46.6514023
46.2000000, 46.1626737
45.8000000, 45.7438304
45.2000000, 45.3250503
45.0000000, 44.8923794
44.6000000, 44.4737339
44.2000000, 44.0412060
43.8000000, 43.5390108
43.4000000, 43.1066497
43.0000000, 42.6647629
42.4000000, 42.2282324
42.0000000, 41.7168138
41.8000000, 41.2804991
41.4000000, 40.8346585
41.0000000, 40.3889192
40.4000000, 39.9572093
40.0000000, 39.4281554
39.4000000, 38.9827593
38.8000000, 38.5374798
38.2000000, 38.0185678
37.6000000, 37.5638574
37.2000000, 37.1189778
36.6000000, 36.6603370
36.2000000, 36.2018454
35.6000000, 35.7573952
35.2000000, 35.2992142
34.8000000, 34.7718191
34.2000000, 34.3140056
33.8000000, 33.8563739
33.4000000, 33.3255976
32.8000000, 32.8684018
32.2000000, 32.4114134
31.8000000, 31.9506602
31.4000000, 31.4941344
30.8000000, 30.9549093
30.2000000, 30.4950017
29.8000000, 30.0392880
29.4000000, 29.5010701
29.0000000, 29.0321821
28.4000000, 28.4947360
28.2000000, 28.0365459
27.6000000, 27.5687408
26.8000000, 27.1150537
26.2000000, 26.5756771
25.8000000, 26.1192084
25.4000000, 25.6567518
25.0000000, 25.2012191
24.4000000, 24.7360950
24.0000000, 24.2032154
23.6000000, 23.7494242
23.0000000, 23.2860733
22.8000000, 22.7519851
22.4000000, 22.2900746
21.8000000, 21.8391546
21.4000000, 21.3787506
21.0000000, 20.9191615
20.6000000, 20.4604426
20.2000000, 19.9995838
19.8000000, 19.4727708
19.4000000, 19.0173307
19.0000000, 18.5630540
18.4000000, 18.0274328
18.2000000, 17.5655340
17.8000000, 17.1129885
29.6000000, 31.1136197
29.8000000, 31.3659732
30.2000000, 31.6183429
30.6000000, 31.8754332
30.8000000, 32.1418617
30.8000000, 32.4083067
30.8000000, 32.7215651
31.2000000, 33.0020753
31.4000000, 33.2826024
31.6000000, 33.5678858
31.8000000, 33.8624788
32.2000000, 34.1570889
32.4000000, 34.5033231
32.6000000, 34.8120098
33.0000000, 35.1207135
33.8000000, 35.4342095
34.0000000, 35.7569850
34.4000000, 36.0749921
34.6000000, 36.4587295
34.8000000, 36.7955943
35.2000000, 37.1232415
35.4000000, 37.5211056
35.6000000, 37.8628471
36.0000000, 38.2138332
36.2000000, 38.5648357
36.6000000, 38.9768497
36.8000000, 39.3327275
37.2000000, 39.7026733
37.4000000, 40.1288196
37.6000000, 40.4988192
38.0000000, 40.8688431
38.4000000, 41.2480704
38.8000000, 41.6230077
39.2000000, 42.0114434
39.6000000, 42.4566696
40.0000000, 42.8408541
40.4000000, 43.2342176
40.8000000, 43.6886889
41.0000000, 44.0778382
41.4000000, 44.4712538
42.2000000, 44.8604532
42.6000000, 45.3290765
42.8000000, 45.7274619
43.4000000, 46.1258664
43.6000000, 46.6086113
44.2000000, 47.0119926
44.6000000, 47.4195716
45.0000000, 47.8321058
45.2000000, 48.2446576
45.6000000, 48.6572265
46.0000000, 49.1541508
46.4000000, 49.5667552
46.8000000, 49.9884664
47.2000000, 50.4763572
47.6000000, 50.9030682
48.2000000, 51.3297946
48.6000000, 51.7565360
49.0000000, 52.1832919
49.4000000, 52.6191320
49.8000000, 53.0459128
50.2000000, 53.5570684
50.6000000, 53.9838781
51.0000000, 54.4247616
51.4000000, 54.8606514
52.0000000, 55.3015577
52.4000000, 55.7424766
52.8000000, 56.2627634
53.2000000, 56.7127484
54.2000000, 57.1536992
54.6000000, 57.6790378
55.0000000, 58.1340761
55.6000000, 58.5840947
56.0000000, 59.0391526
56.4000000, 59.4891852
56.8000000, 59.9442620
57.2000000, 60.4083720
57.8000000, 60.9337885
58.2000000, 61.3888949
58.6000000, 61.8530263
59.0000000, 62.3030981
59.4000000, 62.7672398
60.0000000, 63.3067682
60.4000000, 63.7759813
61.0000000, 64.2401423
61.4000000, 64.7043081
62.0000000, 65.2528734
62.4000000, 65.7170489
62.8000000, 66.1862979
63.4000000, 66.7348817
63.8000000, 67.2041461
64.2000000, 67.6773339
64.8000000, 68.1466099
65.2000000, 68.6248812
65.6000000, 69.1031566
66.2000000, 69.6517714
66.6000000, 70.1300550
67.2000000, 70.6083425
68.2000000, 71.0956139
68.6000000, 71.5739071
69.2000000, 72.1366096
69.6000000, 72.6149105
70.2000000, 73.1021896
70.8000000, 73.6649032
71.2000000, 74.1432133
71.8000000, 74.6215266
72.2000000, 75.1088128
72.8000000, 75.5922309
73.2000000, 76.0795206
73.8000000, 76.6422555
74.2000000, 77.1205833
74.6000000, 77.6078775
75.2000000, 78.1795843
75.6000000, 78.6579186
76.2000000, 79.1592851
76.6000000, 79.6516925
77.2000000, 80.1389927
77.6000000, 80.6314043
78.2000000, 81.2031206
78.6000000, 81.7044930
79.2000000, 82.1969107
79.6000000, 82.7686311
80.2000000, 83.2700067
80.6000000, 83.7624302
81.6000000, 84.2638079
82.2000000, 84.7651863
82.6000000, 85.3509818
83.2000000, 85.8523618
83.6000000, 86.3447934
84.2000000, 86.8461753
84.6000000, 87.4409232
85.2000000, 87.9423061
85.6000000, 88.4488125
86.2000000, 88.9501972
86.6000000, 89.5500707
87.2000000, 90.0565822
87.6000000, 90.6423885
88.2000000, 91.1578463
88.6000000, 91.6643627
89.2000000, 92.1798223
89.8000000, 92.6863420
90.2000000, 93.2018033
90.8000000, 93.7083261
91.4000000, 94.3082099
